conum_id,Code postal,departement,dep_nom,Nom de la structure,Adresse postale,Numero de téléphone,Site Web,Nom Prenom du référent,Mail contact,Activites proposees,Activites-codes,Initions et/ou formations proposées,Formations-codes,Conditions d'acces,acces-codes,Public,publics-codes,APTIC,Date de mise a jour,URL illustration / Logo,lat,lon,result_label
conum_359_,49630,49,Maine-et-Loire,Espace Public Numérique de Corné,39 Place Paul Mauget (Corné) 49630 Loire-Authion,02 43 39 43 39,NR,NR,NR,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,,,47.471001,-0.35024,39 Place Paul Mauget 49800 Loire-Authion
conum_360_,49630,49,Maine-et-Loire,Mairie de Mazé-Milon,Place de l’Église 49630 Mazé-Milon,02 43 30 21 37,https://www.maze-milon.fr/,NC,NC,Démarches administratives en ligne,DeAd,Autonomie,Au,Gratuit,G,Tout public,Tp,Non,,,47.455828,-0.272738,Place de l'Église 49630 Mazé-Milon
conum_361_,49650,49,Maine-et-Loire,Association Micro-informatique Allonnaise (AMIA),11 Place de la mairie 49650 Allonnes,02 43 04 12 39,https://allonnesassociatifs.wordpress.com/les-associations/amia/,NC,NC,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet  Approndissement logiciels Appronfondissement internet,PrMa--PrLo--PrIn--ApLo--ApIn,Initiations,In,Gratuit,G,Tout public,Tp,Non,,,47.293044,0.024285,Place de la Mairie 49650 Allonnes
conum_362_,49700,49,Maine-et-Loire,Centre socioculturel du Douessin,5 Place de Justice de Paix (Doué-la-Fontaine) 49700 Doué-en-Anjou,02 43 30 25 00,https://cscdouessin.centres-sociaux.fr/,NR,accueil@cscdouessin.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Payant,P,Adultes-Personnes âgées,Tp,NR,,,47.193352,-0.275522,5 Place de la Justice de Paix 49700 Doué-en-Anjou
conum_363_,49700,49,Maine-et-Loire,Mairie de Louresse-Rochemenier,8 Rue Principale 49700 Louresse-Rochemenier,06 66 04 76 95,https://louresse-rochemenier.fr/,NC,NC,Démarches administratives en ligne,DeAd,Autonomie,Au,Gratuit,G,Tout public,Tp,Non,,,47.238551,-0.312083,8 Rue Principale 49700 Louresse-Rochemenier
conum_364_,49700,49,Maine-et-Loire,Médiathèque de Doué-en-Anjou,3 Place Théophane Venard 49700 Doué-la-Fontaine,02 43 11 19 71,https://www.doue-en-anjou.fr/fr/mon-quotidien/culture/mediatheque-p274.html,NC,NC,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Culture numérique  Lecture & activités,PrMa--PrLo--PrIn--CuNu--LeAc,Accompagnements collectifs Autonomie,AcCo- Au,Gratuit,G,Tout public,Tp,Non,43984,,47.194578,-0.276014,3 Place Théophane Vénard 49700 Doué-en-Anjou
conum_365_,49700,49,Maine-et-Loire,MSA Agence Saumurois/ Layon,4 Rue Saint Denis 49700 Doué-en-Anjou,06 78 29 73 99,NC,NC,NC,Démarches administratives en ligne,DeAd,Autonomie  Accompagnements individuels,AcIn- Au,Gratuit,G,Tout public,Tp,Non,,,47.19477,-0.278601,Rue Haute Saint-denis 49700 Doué-en-Anjou
conum_366_,49730,49,Maine-et-Loire,Club Informatique RAVI,10 B Rue de la Loire 49730 Varennes-sur-Loire,09 72 72 39 49,http://ravi.varennes.pagesperso-orange.fr/,NR,ravi.varennes@orange.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,,,47.23701,0.052695,10 bis Rue de la Loire 49730 Varennes-sur-Loire
conum_367_,49770,49,Maine-et-Loire,CCAS Longuenée-en-Anjou,Place Eric Tabarly 49770 La Membrolles-sur-Longuenée,02 43 04 71 53,https://www.longuenee-en-anjou.fr/presentation-du-ccas/,NC,NC,Premiers pas sur internet  Culture numérique,PrIn--CuNu,Autonomie  Accompagnements individuels,AcIn- Au,Gratuit,G,Tout public,Tp,Non,17/03/2020,,47.56069,-0.671595,Place Eric Tabarly 49770 Longuenée-en-Anjou
conum_368_,49770,49,Maine-et-Loire,Mairie de la Meignanne,27 Rue de la Mairie 49770 La Meignanne,02 43 00 16 36,NC,NC,NC,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Démarches administratives en ligne,PrMa--PrLo--PrIn--DeAd,Accompagnements individuels,AcIn,Gratuit,G,Tout public,Tp,Non,17/04/20,,47.519274,-0.669727,27 Rue de la Mairie 49770 Longuenée-en-Anjou
conum_369_,49770,49,Maine-et-Loire,Mairie de la Membrolle-sur-Longuenée,Place Éric Tabarly 49770 La Membrolles-sur-Longuenée,02 43 08 06 03,https://www.longuenee-en-anjou.fr/profils/la-membrolles-sur-longuenee/,NC,NC,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Démarches administratives en ligne,PrMa--PrLo--PrIn--DeAd,Accompagnements individuels Inititiations,AcIn- In,Gratuit,G,Tout public,Tp,Non,,,47.56069,-0.671595,Place Eric Tabarly 49770 Longuenée-en-Anjou
conum_370_,49770,49,Maine-et-Loire,Mairie de Pruillé,Square Luc Durand 49770 Pruillé,02 43 32 54 08,NC,NC,NC,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet  Démarches administratives en ligne,PrMa--PrLo--PrIn--DeAd,Accompagnements individuels Initiations,AcIn- In,Gratuit,G,Tout public,Tp,Non,,,47.576461,-0.66327,Square des Treilles 49770 Longuenée-en-Anjou
conum_371_,49770,49,Maine-et-Loire,Mairie du Plessis Macé,1 Rue d'Anjou 49770 Le Plessis-Macé,02 43 03 31 70,NC,NC,NC,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Démarches administratives en ligne,PrMa--PrLo--PrIn--DeAd,Accompagnements individuels Initiations,AcIn- In,Gratuit,G,Tout public,Tp,Non,17/04/20,,47.543079,-0.672971,Rue d'Anjou Plessis Macé 49770 Longuenée-en-Anjou
conum_372_,49800,49,Maine-et-Loire,AICLA,8 rue de bellevue 49800,02 43 30 10 58,https://aicla.fr,Maxime CADi,vlan@aicla.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Adhesion Gratuit (+ de 60 ans) Payant,CondP,Tout public Seniors,Tp- S,Non,NR,https://www.aicla.fr/wp-content/themes/aicla/dist/images/logo/logo_aicla.svg,47.47356,-0.346683,Rue de Bellevue 49800 Loire-Authion
conum_373_,49800,49,Maine-et-Loire,Association Vivre ensemble,61 Rue de Valongo 49800 Trélazé,02 43 08 47 47,https://vivre-ensemble-trelaze.centres-sociaux.fr/,NC,vivre-ensemble@wanadoo.fr,Prise en main du matériel Prise en main des logiciels de base Premiers pas sur internet Culture numérique,PrMa--PrLo--PrIn--CuNu,Accompagnements individuels Accompagnements collectifs,AcCo- AcIn,Gratuit,G,Tout public,Tp,Non,NR,,47.448222,-0.46827,61 Rue de Valongo 49800 Trélazé
conum_374_,49800,49,Maine-et-Loire,Bibliothèque Au Fil des Mots,Rue Ligérienne 49800 La Daguenière,02 43 30 11 11,http://mediatheques-loire-authion.fr/?id_profil=42www.aicla.fr,CADI Maxime,bm.la.dagueniere@gmail.comvlan@aicla.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Initiations / Formations :Adhésion obligatoire :15€/an/familles de Loire-Authion20€/an/familles hors Loire-Authion30€/an pour les associations (avec une liste des membres actifs ou bénéficiaires).10€/an/individuel pour les + 60 ansTarif Activité  se renseigner auprès de l'animateur.,P,Tout public,Tp,Non,,,47.419407,-0.436475,Rue Ligerienne (La Daguenière) 49800 Loire-Authion
conum_375_,49800,49,Maine-et-Loire,Bibliothèque Entre Loire et Authion,Rue de la Salette - 49800 La Bohalle - Loire-Authion,02 43 04 63 75,www.aicla.fr http://mediatheques-loire-authion.fr/?id_profil=41,CADI Maxime,vlan@aicla.frbiblio-labohalle@laposte.net,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Initiations / Formations :Adhésion obligatoire :15€/an/familles de Loire-Authion20€/an/familles hors Loire-Authion30€/an pour les associations (avec une liste des membres actifs ou bénéficiaires).10€/an/individuel pour les + 60 ansTarif Activité  se renseigner auprès de l'animateur.,,Tous publics,Tp,Demande d'éligibilité en cours,,,47.423279,-0.391116,Rue de la Sallette 49800 Loire-Authion
conum_376_,49800,49,Maine-et-Loire,Médiathèque Au Fil des Pages,Espace Culturel  9 rue du Parc - 49800 Andard - Loire-Authion,02 43 04 63 75,www.aicla.fr,CADI Maxime,vlan@aicla.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Initiations / Formations :Adhésion obligatoire :15€/an/familles de Loire-Authion20€/an/familles hors Loire-Authion30€/an pour les associations (avec une liste des membres actifs ou bénéficiaires).10€/an/individuel pour les + 60 ansTarif Activité  se renseigner auprès de l'animateur.,,Tous publics,Tp,Demande d'éligibilité en cours,,,47.456448,-0.397234,9 Rue du Parc 49800 Loire-Authion
conum_377_,49800,49,Maine-et-Loire,Médiathèque des 4 vents,2 rue de la Croix de Bois - 49800 Brain-sur-l'Authion - Loire-Authion,02 43 37 71 00,www.aicla.fr,CADI Maxime,vlan@aicla.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Initiations / Formations :Adhésion obligatoire :15€/an/familles de Loire-Authion20€/an/familles hors Loire-Authion30€/an pour les associations (avec une liste des membres actifs ou bénéficiaires).10€/an/individuel pour les + 60 ansTarif Activité  se renseigner auprès de l'animateur.,,Tous publics,Tp,Demande d'éligibilité en cours,27/02/2020,,47.445843,-0.411568,2 Rue de la Croix de Bois (Brain-sur-l'Authion) 49800 Loire-Authion
conum_378_,49800,49,Maine-et-Loire,Médiathèque Hervé-Bazin,Chemin de la Maraîchère 49800 Trélazé,02 43 37 71 00,http://www.mediatheque-trelaze.fr/,NC,NC,Lecture & activités,LeAc,Initiations Autonomie,In- Au,Gratuit,G,Tout public,Tp,Non,23/07/2020,,47.447174,-0.490825,Chemin de la Maraichère 49800 Trélazé
conum_379_,49800,49,Maine-et-Loire,Point Cyb La Bohalle,Passage de la Mairie (La Daguenière) 49800 Loire-Authion,02 43 64 29 00,NR,NR,NR,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,NR,,47.419564,-0.434836,Passage de la Mairie 49800 Loire-Authion
conum_380_,53000,53,Mayenne,ADMR de la Mayenne,18 rue des Drs Calmette et Guerin 53000 Laval,02 43 64 29 00,https://www.admr53.fr/,Anne Flore DELCROIX,adelcroix@fede53.admr.org,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.08544,-0.755839,18 Rue Docteurs Calmette et Guerin 53000 Laval
conum_381_,53000,53,Mayenne,Avenir Formation,138 Avenue des Français libres 53000 LAVAL,02 43 64 24 06,http://avenirformation53.fr/,Nathalie Leray,nathalie.leray@avenirformation53.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.05622,-0.788752,138 Avenue des Français Libres 53000 Laval
conum_382_,53000,53,Mayenne,Caf de la Mayenne,11 quai Paul Boudet 53000 Laval,02 43 02 59 56,http://caf.fr,Sébastien Hamelet,Sebastien.hamelet@caflaval.cnafmail.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.067893,-0.768443,11 Quai Paul Boudet 53000 Laval
conum_383_,53000,53,Mayenne,Cap Emploi 53,40 rue Albert Einstein 53000 Laval,02 43 05 56 01,https://www.capemploi-53.com/,Roseline DUPUIS,r.dupuis@capemploi53.com,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.053968,-0.741019,40 Rue Albert Einstein 53000 Laval
conum_384_,53000,53,Mayenne,Carsat Pays de la Loire,37 Boulevard Montmorency 53000 Laval,02 43 09 55 80,https://www.carsat-pl.fr/,Sylvie GASNERAY,sylvie.gasneray@carsat-pl.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.067485,-0.756462,37 Boulevard Montmorency 53000 Laval
conum_385_,53000,53,Mayenne,CPAM de la Mayenne,37  boulevard Montmorency 53000 Laval,02 43 09 50 53,http://www.ameli.fr,Frédéric DESMOTS,frederic.desmots@assurance-maladie.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.067485,-0.756462,37 Boulevard Montmorency 53000 Laval
conum_386_,53000,53,Mayenne,EDI A la Croisée,8  rue du pin doré 53000 Laval,02 43 05 32 93,http://www.insertion53.fr/Les-actions/Vie-sociale/Les-espaces-de-decouvertes-et-d-initiatives/A-La-Croisee,Fabienne GERY,fabienne.gery-alacroisee@orange.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.068089,-0.772521,8 Rue du Pin Doré 53000 Laval
conum_387_,53000,53,Mayenne,Générations Mouvement Fédération 53,76 Boulevard Lucien Daniel 53000 Laval,02 43 91 78 72,https://www.gmouv53.org/,Alain BOUSSAT,alainboussat@yahoo.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.054977,-0.797385,76 Boulevard Lucien Daniel 53000 Laval
conum_388_,53000,53,Mayenne,GLEAM 53,104 Bd Brune 53000 Laval,02 43 09 14 81,https://www.le-site-de.com/gleam-laval_69674.html,Laetitia DELALANDE,laetitia.delalande@gleam53.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,27/02/2021,,48.057345,-0.745161,104 Boulevard Brune 53000 Laval
conum_389_,53000,53,Mayenne,GRETA du Maine,1 rue Jules Méline 53000 LAVAL,02 43 08 01 79,https://www.greta-cfa-paysdelaloire.fr,Danielle PESCHARD,danielle.peschard@ac-nantes.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.054693,-0.796422,Rue Jules Meline 53000 Laval
conum_390_,53000,53,Mayenne,La Ligue de l'enseignement,31 Allée du Vieux Saint Louis 53000 LAVAL,02 43 08 01 79,https://laligue53.org/,Pétron Camille,camille.petron@laligue53.org,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Gratuit / Certaines conditions en fonctions des activités (affiliations  adhésion...),,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Oui,,https://laligue53.org/wp-content/uploads/2018/06/logo_fal53_2014.png,48.072591,-0.773373,31 Allée du Vieux Saint Louis 53000 Laval
conum_391_,53000,53,Mayenne,Mission locale de la Mayenne,Rue de la Gaucherie 53000 Laval,02 43 02 19 31,https://www.emploi-des-jeunes53.org/,Nolwenn GGUILLOUX,nolwenn.guilloux@ml53.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.079266,-0.779927,Rue de la Gaucherie 53000 Laval
conum_392_,53000,53,Mayenne,Net'entr@ide,8 Impasse Haute Chiffolière 53000 Laval,02 43 02 19 31,http://net-entraide.org/,Yann LEGOFF,Yannlegoff.frizac@gmail.com,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.072049,-0.774313,8 Impasse Haute Chiffoliere 53000 Laval
conum_393_,53000,53,Mayenne,Orange Solidarité/Fondation Orange,124  Boulevard Becquerel 53000 Laval,06 30 80 94 68,www.fondationorange.com,Picard Jean-Michel,jeanmichel.picard@orangesolidarite.com,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligne,PrMa--PrLo-PrIn-DeAd,Formations collectivesInitiationsAccompagnements collectifs,FoCo -In-AcCo,Gratuit  organisation à la demande.,G-CondP,Adultes / Familles,Tp,Non,,,48.084259,-0.742245,124 Boulevard Henri Becquerel 53000 Laval
conum_394_,53000,53,Mayenne,Orange Solidarité/Fondation Orange,124  Boulevard Becquerel 53000 Laval,02 43 09 09 65,www.fondationorange.com,Picard Jean-Michel,jeanmichel.picard@orangesolidarite.com,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligne,PrMa-DeAd-PrIn-PrLo,Formations collectivesInitiationsAccompagnements collectifs,FoCo-In-AcCo,Condp,CondP,Enfants,E,Oui,,,48.084259,-0.742245,124 Boulevard Henri Becquerel 53000 Laval
